memory_bank_size,scorer_seconds,index_type,nlist,nprobe,top_k,train_seconds,add_seconds,query_seconds,query_ms_per_query,candidate_gold_recall
100000,4.03606425,flat,0,0,200,0.0,0.08974991699999979,0.3601988340000002,0.19597325027203494,0.9521218715995647
100000,4.03606425,ivf,512,4,200,0.9946470419999995,0.20036312499999998,0.19898550000000004,0.10826196953210013,0.7366702937976061
100000,4.03606425,ivf,512,16,200,1.0267342920000004,0.14425795899999994,0.5551320410000002,0.3020304902067466,0.8454842219804135
100000,4.03606425,ivf,512,64,200,1.0368827500000002,0.14045770799999957,2.077386875,1.1302431311207835,0.941240478781284
