metric,baseline,candidate,num_queries,baseline_mean,candidate_mean,mean_delta,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,improved_queries,worsened_queries,tied_queries
mrr,time_aware,type_aware,1838,0.6051718344286686,0.6093848002850233,0.004212965856354615,0.0012140650232179647,0.007182261206488098,0.007198560287942412,174,80,1584
recall@1,time_aware,type_aware,1838,0.499455930359086,0.5032644178454843,0.003808487486398259,-0.001088139281828074,0.009249183895538629,0.20655868826234752,15,8,1815
recall@3,time_aware,type_aware,1838,0.6681175190424374,0.6702937976060935,0.002176278563656148,-0.002720348204570185,0.007072905331882481,0.5102979404119176,12,8,1818
recall@5,time_aware,type_aware,1838,0.7268770402611534,0.7334058759521219,0.006528835690968444,0.002720348204570185,0.01088139281828074,0.0027994401119776045,14,2,1822
